Oxysoft export of:	C:\Artinis Oxymon\NIRS Data\Examples\ggg
Export date:	2016/11/12 15:45:24
Start of measurement:	2016-11-12 15:22:18.541

Datafile sample rate:	25.00	Hz
Datafile duration:	227.20	s
Datafile total number of samples:	5680

Description:	

Optode-template:	3 x 1 channel (split) I
Optode distance (mm):	 10.00	10.00	10.00
Optode gradients (mm):	 -	-	-
DPF:	4.00	4.00	4.00

Device id:	10221
# Receivers:	2
# Light sources:	8
# ADC:	0

Light source wavelengths:
device	index	wavelength
1	1	847	nm
1	2	762	nm
1	3	847	nm
1	4	761	nm
1	5	847	nm
1	6	761	nm
1	7	847	nm
1	8	761	nm

Export sample rate:	25.00	Hz
No time span selected, exporting full time span



Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1 - Tx1 O2Hb (ggg)
3	Rx1 - Tx1 HHb (ggg)
4	Rx2a - Tx2 O2Hb (ggg)
5	Rx2a - Tx2 HHb (ggg)
6	Rx2b - Tx3 O2Hb (ggg)
7	Rx2b - Tx3 HHb (ggg)
8	(Event)


1	2	3	4	5	6	7	8
  1175	-104.2355	-4.5208	-14.7311	-14.7642	-4.0561	52.3632	 
  1176	-104.4949	-4.4611	13.3845	-4.9425	-4.5338	51.8649	 
  1177	-104.6846	-4.5031	 5.1959	-7.5788	-5.4848	51.5788	 
  1178	-104.7969	-4.4987	-0.0003	-0.0001	-6.3669	51.1924	 
  1179	-104.8356	-4.5219	 1.3647	28.9204	-6.9952	50.6747	 
  1180	-104.9905	-4.6146	-0.9479	-5.3102	-7.8042	50.2612	 
  1181	-105.1454	-4.7074	-31.0984	32.2115	-8.2776	49.8363	 
  1182	-105.2190	-4.6798	-17.7003	 6.5358	-8.8756	49.8322	 
  1183	-105.2925	-4.6522	-12.5041	-1.0430	-9.5038	49.9517	 
  1184	-105.3700	-4.6986	-29.7268	50.4468	-9.7061	49.6891	 
  1185	-105.4126	-4.7957	15.0205	 0.6381	-10.5236	49.7661	 
  1186	-105.2964	-4.7262	33.5745	-18.0579	-10.4978	49.5691	 
  1187	-104.7002	-4.7991	-5.6783	 8.2813	-10.2784	49.4881	 
  1188	-104.3556	-4.6644	 1.6686	20.1120	-10.1579	49.6310	 
  1189	-104.0923	-4.6500	46.5496	-28.0592	-10.1622	49.5576	 
  1190	-103.9374	-4.5573	 9.1109	36.1057	-10.1966	49.6078	 
  1191	-103.8639	-4.5849	-13.6291	34.4570	-10.2052	49.4611	 
  1192	-103.9723	-4.5064	25.8948	-15.2220	-10.6354	49.7699	 
  1193	-103.7942	-4.6865	-5.4662	15.0625	-10.7172	49.6501	 
  1194	-103.8639	-4.5849	-5.6783	 8.2813	-10.8721	49.5574	 
  1195	-103.9026	-4.6081	22.7003	-2.1977	-10.9926	49.4145	 
  1196	-103.9761	-4.5804	-17.7003	 6.5358	-11.3025	49.2290	 
  1197	-103.9374	-4.5573	-12.5207	25.3516	-11.6768	49.2173	 
  1198	-104.0845	-4.5020	-20.5043	36.9957	-11.7973	49.0744	 
  1199	-104.1620	-4.5484	17.5401	14.2514	-12.0254	49.0087	 
  1200	-104.1271	-4.5992	18.5479	-27.0527	-12.3653	48.9468	 
  1201	-104.2355	-4.5208	27.8032	-25.9723	-12.4083	48.8502	 
  1202	-104.3130	-4.5672	-5.4662	15.0625	-12.8214	48.8153	 
  1203	-104.3517	-4.5904	13.3845	-4.9425	-13.0882	48.7264	 
  1204	-104.1233	-4.5252	-12.5041	-1.0430	-13.1613	48.7534	 
  1205	-103.5192	-4.4501	28.3783	-10.4791	-12.6837	48.6146	 
  1206	-103.2521	-4.3618	-11.9757	17.4662	-12.3825	48.6533	 
  1207	-103.1398	-4.3662	-5.6783	 8.2813	-12.2707	48.6495	 
  1208	-103.2482	-4.2878	38.3578	-25.0343	-12.3782	48.7267	 
  1209	-103.2869	-4.3110	-25.1740	30.0239	-12.5632	48.7575	 
  1210	-103.2172	-4.4126	30.6781	-22.1985	-12.5676	48.6841	 
  1211	-103.2521	-4.3618	-29.6758	24.0021	-12.7181	48.6648	 
  1212	-103.2869	-4.3110	-6.3150	31.7562	-12.9118	48.5488	 
  1213	-103.2482	-4.2878	-18.1196	19.7348	-13.1097	48.3596	 
  1214	-103.3256	-4.3342	 7.7064	 3.3389	-13.6304	48.4019	 
  1215	-103.5154	-4.3761	20.6985	-7.6433	-13.9746	48.2666	 
  1216	-103.5889	-4.3485	 0.8312	 5.8776	-14.3145	48.2047	 
  1217	-103.8057	-4.1917	55.3265	-31.3001	-14.7663	48.1466	 
  1218	-103.8096	-4.2657	-15.5375	45.2073	-15.3601	48.2159	 
  1219	-103.8870	-4.3121	55.1182	-40.5566	-15.6312	48.0537	 
  1220	-103.8831	-4.2381	17.5401	14.2514	-15.9367	47.9416	 
  1221	-103.6934	-4.1961	-36.2363	52.8505	-16.3110	47.9299	 
  1222	-103.0933	-4.1950	-19.0302	27.7552	-16.2078	47.7793	 
  1223	-102.6790	-4.1619	-5.4662	15.0625	-15.9797	47.8450	 
  1224	-102.3770	-4.1244	-11.9757	17.4662	-16.0185	47.8218	 
  1225	-102.3770	-4.1244	 0.8312	 5.8776	-16.2422	47.8295	 
  1226	-102.5202	-3.9952	 1.4090	12.5238	-16.1947	48.6366	 
  1227	-102.4854	-4.0460	-19.0302	27.7552	-15.8887	51.2974	 
  1228	-102.3383	-4.1012	55.3265	-31.3001	-16.9553	54.1276	 
  1229	-102.3112	-4.3000	50.9888	-34.5338	-18.2370	56.4751	 
  1230	-102.2067	-4.4524	-12.5041	-1.0430	-17.7462	58.4679	 
  1231	-102.0945	-4.4568	-17.7003	 6.5358	-10.0659	58.1808	 
  1232	-101.8506	-4.8125	-18.3262	-4.1033	 4.5460	58.2203	 
  1233	-101.6107	-5.2421	-40.2812	27.9182	22.7553	59.7053	 
  1234	-100.6313	-5.8739	-83.0685	43.7177	42.6244	55.7420	 
  1235	-99.3034	-6.2969	-68.1350	14.2890	55.7119	48.9227	 
  1236	-98.4594	-6.6515	-61.7499	-9.2845	61.9800	44.3217	 
  1237	-97.9988	-7.1639	-49.0892	-20.8190	66.1571	39.7431	 
  1238	-97.7628	-7.6675	-40.7615	-32.9651	68.2819	35.8474	 
  1239	-97.2092	-7.8376	-61.9126	-27.9287	68.9911	32.0245	 
  1240	-95.9624	-7.6643	-55.7720	-24.5361	68.4226	28.7110	 
  1241	-94.5686	-7.5462	-55.6338	-21.5510	67.4927	26.2431	 
  1242	-93.0469	-7.1365	-32.4804	-41.4580	66.5932	24.9260	 
  1243	-91.5871	-6.4772	-97.8190	15.9166	66.7824	24.3314	 
  1244	-90.6229	-5.9715	-51.2669	-46.4033	67.4450	24.1617	 
  1245	-90.2783	-5.8367	-39.3382	-60.8536	68.4648	24.3474	 
  1246	-90.2240	-5.5176	-55.8571	-42.4968	69.3727	24.5369	 
  1247	-90.4447	-5.4347	-51.5706	-36.9577	69.7643	24.8421	 
  1248	-90.6035	-5.6015	-53.1223	-28.4008	70.3538	25.3366	 
  1249	-91.0913	-5.6070	-30.1404	-44.8710	71.0682	26.0474	 
  1250	-91.2384	-5.5518	-27.3721	-59.4247	71.4598	26.3526	 
  1251	-91.5365	-5.5153	-59.4693	-31.4922	72.3936	26.9823	 
  1252	-91.6836	-5.4601	-73.1433	-8.6008	72.8627	27.3339	 
  1253	-91.7185	-5.4093	-53.9106	-33.5448	73.3618	27.5619	 
  1254	-92.0553	-5.3960	-37.6520	-63.3129	73.6889	28.0408	 
  1255	-92.4348	-5.4799	-59.8355	-33.9059	73.9643	28.2765	 
  1256	-92.6980	-5.4943	-46.5992	-50.2634	73.7278	28.7012	 
  1257	-92.5858	-5.4987	-49.9839	-42.3790	74.0505	29.1068	 
  1258	-92.6167	-5.3739	-69.8150	-19.3506	74.5454	29.2614	 
  1259	-92.8800	-5.3882	-38.7408	-64.6726	74.7821	29.4739	 
  1260	-93.4375	-5.2921	-64.3756	-15.1744	74.1109	29.4968	 
  1261	-94.1964	-5.4600	-36.2953	-56.1298	74.0852	30.3309	 
  1262	-95.0288	-5.6002	-20.9939	-50.7223	74.7008	31.9028	 
  1263	-96.0859	-5.7316	-61.4500	-16.2547	75.9189	34.1893	 
  1264	-97.1777	-5.8122	-40.5956	-43.4842	77.5199	36.6343	 
  1265	-98.4167	-5.8375	-67.7474	-7.0698	80.7135	42.0147	 
  1266	-99.7757	-6.0064	-38.4015	-21.4295	83.4768	47.0666	 
  1267	-101.8471	-6.1720	-63.6959	 7.8144	86.9377	55.7218	 
  1268	-103.8255	-5.9952	-36.0321	-28.7891	86.1954	66.6037	 
  1269	-105.2425	-5.8405	-28.2958	-5.2574	78.2801	75.5988	 
  1270	-106.9615	-5.7234	-41.2417	-0.4770	60.0290	80.3890	 
  1271	-108.2044	-5.8227	-54.4869	14.4595	38.2097	78.5128	 
  1272	-108.9090	-5.6714	-32.7573	-3.6099	22.9519	75.7506	 
  1273	-109.3077	-5.4085	11.7565	-36.4272	14.0965	73.2106	 
  1274	-109.4315	-4.9093	-12.0685	 4.4562	 6.9659	67.5973	 
  1275	-109.3229	-4.2710	-33.2793	12.2884	 3.8412	62.7537	 
  1276	-109.0711	-3.7619	-17.7003	 6.5358	 2.3046	59.4978	 
  1277	-109.0168	-3.4427	-33.2793	12.2884	 1.5038	57.3196	 
  1278	-109.4504	-3.1290	-40.2812	27.9182	 0.0966	55.6277	 
  1279	-109.7485	-3.0926	-40.2812	27.9182	-1.7064	54.8316	 
  1280	-109.8182	-2.9909	-24.0439	21.9225	-3.0919	54.7809	 
  1281	-109.7872	-3.1157	-23.1128	 8.5344	-3.8879	54.5876	 
  1282	-109.9382	-3.1345	15.0205	 0.6381	-4.9850	54.9927	 
  1283	-109.8260	-3.1389	-13.6291	34.4570	-5.4927	55.2551	 
  1284	-109.7524	-3.1665	-6.8723	-3.1226	-5.9832	55.1739	 
  1285	-109.6827	-3.2682	-13.6291	34.4570	-7.0374	55.0384	 
  1286	-109.8298	-3.2129	 2.3502	-16.5736	-7.4074	55.1000	 
  1287	-109.6440	-3.2450	-39.7637	80.5414	-7.8936	55.0922	 
  1288	-109.3420	-3.2074	 9.1109	36.1057	-8.0141	54.9492	 
  1289	-108.9626	-3.1235	-5.6783	 8.2813	-7.8378	54.7717	 
  1290	-108.5096	-3.0672	13.3845	-4.9425	-7.5839	54.6404	 
  1291	-108.1688	-3.0065	59.9783	-27.8077	-7.6183	54.6906	 
  1292	-107.9830	-3.0385	38.3578	-25.0343	-7.6270	54.5439	 
  1293	-107.9133	-3.1401	-12.5207	25.3516	-7.7819	54.4512	 
  1294	-107.9482	-3.0893	-10.5746	55.2570	-7.7862	54.3778	 
  1295	-107.8746	-3.1169	-20.5043	36.9957	-8.0272	54.0919	 
  1296	-107.8359	-3.0937	 7.7064	 3.3389	-8.1908	53.8525	 
  1297	-107.7236	-3.0982	-11.8221	10.5500	-8.6038	53.8176	 
  1298	-107.7972	-3.0705	 6.5092	-2.4038	-8.8749	53.6553	 
  1299	-107.7584	-3.0474	-39.7637	80.5414	-9.2148	53.5934	 
  1300	-107.8668	-2.9689	-0.0003	-0.0001	-9.6322	53.4851	 
  1301	-107.9791	-2.9645	38.3578	-25.0343	-9.8689	53.2727	 
  1302	-108.0178	-2.9877	17.5401	14.2514	-9.9894	53.1297	 
  1303	-108.0178	-2.9877	 9.5565	25.8956	-10.4412	53.0717	 
  1304	-107.8320	-3.0197	36.5701	-13.5040	-10.5961	52.9789	 
  1305	-107.2667	-2.9679	15.0205	 0.6381	-10.2691	52.8207	 
  1306	-106.8059	-2.7636	28.3783	-10.4791	-9.9679	52.8594	 
  1307	-106.5039	-2.7260	22.7003	-2.1977	-9.7572	52.6317	 
  1308	-106.3568	-2.7812	24.5946	 3.9623	-9.6109	52.5776	 
  1309	-106.3878	-2.6564	-6.1441	 2.2686	-9.8002	52.5351	 
  1310	-106.2406	-2.7117	15.0205	 0.6381	-9.8433	52.4386	 
  1311	-106.2368	-2.6377	-18.7664	58.2818	-9.9207	52.3922	 
  1312	-106.0161	-2.7205	 0.8312	 5.8776	-9.8906	52.2686	 
  1313	-106.0509	-2.6697	28.3783	-10.4791	-10.0111	52.1257	 
  1314	-106.0858	-2.6189	27.7685	19.1706	-10.1918	52.2299	 
  1315	-106.0161	-2.7205	16.4029	 6.9872	-10.3510	52.0638	 
  1316	-106.1284	-2.7161	 1.6686	20.1120	-10.5060	51.9711	 
  1317	-106.1671	-2.7393	-20.5043	36.9957	-10.8803	51.9594	 
  1318	-106.1284	-2.7161	20.6985	-7.6433	-10.9276	51.7894	 
  1319	-106.2406	-2.7117	17.5401	14.2514	-11.1557	51.7237	 
  1320	-106.2794	-2.7349	 7.6374	48.5320	-11.4225	51.6348	 
  1321	-106.2058	-2.7625	 8.7231	 9.8230	-11.6505	51.5691	 
  1322	-105.7915	-2.7294	30.8920	-5.2225	-11.2031	51.5538	 
  1323	-105.2262	-2.6775	22.7003	-2.1977	-10.6093	51.4845	 
  1324	-104.8855	-2.6168	-114.9484	198.5642	-10.3856	51.4768	 
  1325	-104.6222	-2.6024	31.9326	-31.9952	-10.0155	51.4152	 
  1326	-104.5448	-2.5560	22.7003	-2.1977	-9.8736	51.2878	 
  1327	-104.5487	-2.6300	 9.5565	25.8956	-10.2049	51.3726	 
  1328	-104.4712	-2.5836	17.5401	14.2514	-10.2092	51.2992	 
  1329	-104.3202	-2.5649	15.0205	 0.6381	-10.1317	51.3456	 
  1330	-104.3202	-2.5649	22.7003	-2.1977	-10.3598	51.2799	 
  1331	-104.3202	-2.5649	36.5701	-13.5040	-10.1533	50.9787	 
  1332	-104.3977	-2.6113	-29.7268	50.4468	-10.4545	50.9400	 
  1333	-104.3977	-2.6113	38.3578	-25.0343	-10.5793	50.7237	 
  1334	-104.5138	-2.6808	-15.5375	45.2073	-10.9149	50.7352	 
  1335	-104.6300	-2.7504	-39.7637	80.5414	-11.2248	50.5497	 
  1336	-104.7036	-2.7228	-18.7664	58.2818	-11.4141	50.5072	 
  1337	-104.7810	-2.7692	13.3845	-4.9425	-11.6809	50.4183	 
  1338	-104.9320	-2.7879	76.0857	-15.0511	-11.9433	50.4028	 
  1339	-105.0095	-2.8343	46.5496	-28.0592	-12.1413	50.2135	 
  1340	-104.9320	-2.7879	-95.3852	146.2102	-12.2188	50.1671	 
  1341	-104.4790	-2.7316	33.5745	-18.0579	-11.7369	50.1016	 
  1342	-104.0260	-2.6753	41.7663	-21.0827	-11.1173	49.8354	 
  1343	-103.7240	-2.6378	39.6689	-8.4635	-11.1087	49.9821	 
  1344	-103.4607	-2.6234	 9.3484	17.2762	-10.8893	49.9011	 
  1345	-103.4646	-2.6974	37.9351	15.4165	-11.0011	49.9049	 
  1346	-103.5072	-2.7946	35.7521	 7.5264	-11.1216	49.7620	 
  1347	-103.4298	-2.7482	20.6985	-7.6433	-11.0872	49.7118	 
  1348	-103.3523	-2.7019	 0.3340	39.3466	-11.3841	49.7465	 
  1349	-103.2749	-2.6555	-24.0439	21.9225	-11.4702	49.5534	 
  1350	-103.3097	-2.6047	30.6781	-22.1985	-11.9478	49.6922	 
  1351	-103.0077	-2.5671	-23.8922	74.6807	-12.0510	49.8428	 
  1352	-102.6205	-2.3352	16.4029	 6.9872	-13.1050	50.9816	 
  1353	-101.9778	-2.2370	 1.6686	20.1120	-13.9609	52.3098	 
  1354	-101.8345	-2.3662	70.1449	-31.5617	-14.7006	54.3446	 
  1355	-101.8540	-2.7362	-44.7139	45.9353	-15.1778	56.3950	 
  1356	-101.6915	-3.2122	11.7055	-9.9825	-15.1860	58.7970	 
  1357	-101.5599	-3.5634	-17.7465	12.7376	-10.1688	60.2429	 
  1358	-100.6424	-3.9455	-13.1332	-6.0209	 6.2591	61.2986	 
  1359	-99.0125	-4.3311	-24.1663	-11.2802	32.2002	62.7398	 
  1360	-97.8240	-4.5509	-41.2417	-0.4770	50.8855	55.8026	 
  1361	-96.9296	-4.6603	-45.7925	-39.0913	58.8133	44.4790	 
  1362	-96.2947	-4.7100	-72.2851	-21.3247	60.6105	37.5556	 
  1363	-95.2532	-4.8746	-62.3954	-32.9606	60.7515	32.3308	 
  1364	-94.5021	-4.8547	-68.2179	-37.9325	62.6916	29.7402	 
  1365	-93.4722	-4.5246	-48.1144	-53.7896	64.8041	29.4474	 
  1366	-92.6629	-4.1115	-44.2789	-44.4856	65.2256	28.3547	 
  1367	-91.9814	-3.9901	-74.8451	-20.3795	65.8451	28.0885	 
  1368	-91.4315	-3.5174	-39.1478	-55.0765	66.5679	27.6716	 
  1369	-90.8507	-3.1696	-47.1247	-30.6154	67.2649	27.4518	 
  1370	-90.4247	-2.9145	-52.1519	-39.2170	68.1555	27.3478	 
  1371	-90.4131	-2.6925	-64.9553	-32.0153	68.4783	27.7534	 
  1372	-90.4479	-2.6417	-65.5629	-36.6263	68.5084	27.6298	 
  1373	-90.7460	-2.6052	-55.3963	-40.3804	69.0290	27.5875	 
  1374	-91.1216	-2.6151	-52.6901	-41.3797	69.7132	27.7847	 
  1375	-91.6520	-2.7178	-49.2994	-40.2703	69.8036	28.0511	 
  1376	-91.8843	-2.8570	-7.2584	-66.8519	70.0102	28.3872	 
  1377	-91.8805	-2.7830	-12.4217	-66.9694	70.3372	28.2290	 
  1378	-91.8727	-2.6350	-41.0405	-52.3160	70.5007	28.4684	 
  1379	-92.3179	-2.5433	-10.6631	-73.2788	70.5180	28.7619	 
  1380	-93.0032	-2.7387	-23.3896	-68.5795	70.6385	28.9048	 
  1381	-93.8783	-2.9762	-37.2238	-51.5888	70.3976	29.2562	 
  1382	-94.8308	-3.2599	-49.9839	-42.3790	70.3503	29.7234	 
  1383	-95.3187	-3.2655	-49.3054	-49.2641	69.8168	29.5456	 
  1384	-95.7717	-3.3218	-37.5237	-44.6185	69.0508	29.2287	 
  1385	-96.6002	-3.3880	-42.9181	-61.3684	68.2764	29.4022	 
  1386	-97.8547	-3.7093	-50.5758	-32.1149	68.5778	30.7153	 
  1387	-99.7520	-4.1289	-70.0020	-30.1518	69.3483	32.3799	 
  1388	-101.5214	-4.2570	-59.8355	-33.9059	70.1059	33.8244	 
  1389	-103.1359	-4.2922	-81.6934	-35.1681	71.4315	36.0338	 
  1390	-104.6033	-4.3827	-58.9466	-43.5675	73.8288	39.9464	 
  1391	-106.0320	-4.4500	-43.9797	-31.7767	77.5609	48.7638	 
  1392	-106.9651	-4.3638	-61.4850	-19.3904	80.7463	56.5461	 
  1393	-107.3404	-3.6570	-64.3756	-15.1744	81.3422	67.9460	 
  1394	-107.2434	-2.5239	-71.5726	15.5583	71.3790	77.6973	 
  1395	-106.7242	-1.2097	-33.6675	-15.9058	48.6956	79.5512	 
  1396	-106.9486	-0.4840	-61.3384	28.8342	24.9268	75.6586	 
  1397	-107.5602	 0.0097	-33.9838	18.7333	12.7796	71.7852	 
  1398	-107.9977	 0.2493	-23.1095	 2.8732	 8.4284	65.7828	 
  1399	-108.2067	 0.5542	-9.7576	-16.6007	 5.8414	59.9160	 
  1400	-108.3421	 0.8314	14.4184	-21.0299	 5.4623	57.2822	 
  1401	-108.4931	 0.8126	15.0205	 0.6381	 4.5585	55.8917	 
  1402	-108.6829	 0.7706	-0.9479	-5.3102	 2.9837	55.7985	 
  1403	-108.7681	 0.5763	-12.5207	25.3516	 0.9745	56.5779	 
  1404	-108.7759	 0.4283	42.7970	-31.5089	-0.9488	56.9133	 
  1405	-108.8920	 0.3587	37.9351	15.4165	-1.8092	57.5309	 
  1406	-108.9385	 0.1875	 9.1109	36.1057	-2.4804	57.5538	 
  1407	-108.9734	 0.2383	33.5745	-18.0579	-3.2849	57.8509	 
  1408	-108.7914	 0.1323	52.9732	-6.5167	-3.7582	58.0631	 
  1409	-108.4585	 0.0450	33.3715	 0.7214	-4.3219	58.0089	 
  1410	-108.0055	 0.1013	33.3715	 0.7214	-4.3907	58.1093	 
  1411	-107.5137	 0.1808	16.4888	-16.9590	-4.0120	58.1944	 
  1412	-107.2156	 0.1444	 8.7231	 9.8230	-4.1540	58.3217	 
  1413	-107.0298	 0.1123	76.0857	-15.0511	-4.2444	58.0553	 
  1414	-106.9523	 0.1587	46.5496	-28.0592	-4.5800	58.0667	 
  1415	-106.8401	 0.1543	-12.5207	25.3516	-4.7737	57.9508	 
  1416	-106.6930	 0.0991	 7.6374	48.5320	-4.9630	57.9083	 
  1417	-106.6542	 0.1223	-6.3150	31.7562	-5.0103	57.7383	 
  1418	-106.6503	 0.1963	26.3170	11.0104	-5.3847	57.7266	 
  1419	-106.5807	 0.0947	45.3469	-16.7449	-5.5095	57.5103	 
  1420	-106.6194	 0.0715	42.8066	-2.7626	-5.8795	57.5720	 
  1421	-106.7665	 0.1267	20.6985	-7.6433	-6.1162	57.3595	 
  1422	-106.6581	 0.0483	30.8920	-5.2225	-6.2367	57.2166	 
  1423	-106.7239	 0.2239	 9.3484	17.2762	-6.2927	56.8999	 
  1424	-106.6891	 0.1731	42.8066	-2.7626	-6.7144	56.7183	 
  1425	-106.7626	 0.2007	33.3715	 0.7214	-6.9381	56.7260	 
  1426	-106.0812	 0.3221	20.6985	-7.6433	-6.7962	56.5986	 
  1427	-105.5507	 0.4248	-5.6783	 8.2813	-6.6112	56.5677	 
  1428	-105.1403	 0.3839	-31.0984	32.2115	-6.6499	56.5446	 
  1429	-105.0281	 0.3795	59.9783	-27.8077	-6.5423	56.4674	 
  1430	-104.9893	 0.4027	-7.8577	42.3715	-6.7059	56.2279	 
  1431	-105.1016	 0.4071	26.3170	11.0104	-7.0028	56.2625	 
  1432	-104.9197	 0.3011	16.4029	 6.9872	-7.0028	56.2625	 
  1433	-104.9158	 0.3751	-15.5375	45.2073	-7.1620	56.0964	 
  1434	-104.9506	 0.4259	52.9732	-6.5167	-7.1663	56.0231	 
  1435	-104.9545	 0.3519	 6.5092	-2.4038	-7.1663	56.0231	 
  1436	-105.1016	 0.4071	27.7685	19.1706	-7.5363	56.0847	 
  1437	-104.9971	 0.2547	80.7977	-58.1729	-7.4030	55.8106	 
  1438	-105.1055	 0.3331	-12.5207	25.3516	-7.7085	55.6985	 
  1439	-105.2952	 0.2912	 0.3340	39.3466	-7.8247	55.6290	 
  1440	-105.3378	 0.1940	30.8920	-5.2225	-8.1345	55.4435	 
  1441	-105.1907	 0.1388	18.3334	22.6546	-8.2120	55.3971	 
  1442	-104.8926	 0.1023	16.4029	 6.9872	-7.8119	55.2119	 
  1443	-104.4048	 0.1078	 9.3484	17.2762	-7.2612	55.0460	 
  1444	-104.0640	 0.1685	 7.7064	 3.3389	-7.1106	55.0654	 
  1445	-103.7969	 0.2569	26.3170	11.0104	-7.0761	55.0152	 
  1446	-103.7659	 0.1321	45.3469	-16.7449	-7.2224	55.0692	 
  1447	-103.8434	 0.0857	-15.1153	71.4398	-7.1278	54.7719	 
  1448	-103.8085	 0.0349	42.8066	-2.7626	-7.3128	54.8027	 
  1449	-103.6575	 0.0537	30.8920	-5.2225	-7.2096	54.6522	 
  1450	-103.7389	-0.0667	37.9351	15.4165	-7.2182	54.5054	 
  1451	-103.8512	-0.0623	13.3845	-4.9425	-7.3301	54.5092	 
  1452	-103.8550	-0.1363	18.5807	-12.5213	-7.2742	54.1887	 
  1453	-104.0409	-0.1042	36.5701	-13.5040	-7.3947	54.0458	 
  1454	-104.0796	-0.1274	-27.0139	39.3994	-7.6615	53.9569	 
  1455	-104.1183	-0.1506	24.5946	 3.9623	-7.7132	53.7136	 
  1456	-104.1609	-0.2478	 9.3484	17.2762	-7.8681	53.6209	 
  1457	-104.1958	-0.1970	27.7685	19.1706	-8.0574	53.5783	 
  1458	-103.9403	-0.3307	39.6689	-8.4635	-8.0230	53.5281	 
  1459	-103.4137	-0.3020	41.7663	-21.0827	-7.3905	53.4820	 
  1460	-102.8484	-0.2501	 1.6686	20.1120	-6.8699	53.4397	 
  1461	-102.6548	-0.1341	15.0205	 0.6381	-6.6161	53.3085	 
  1462	-102.5464	-0.2125	30.8920	-5.2225	-6.4354	53.2043	 
  1463	-102.5077	-0.1894	17.5401	14.2514	-6.6247	53.1617	 
  1464	-102.4341	-0.2170	40.9164	36.2435	-6.5903	53.1115	 
  1465	-102.3219	-0.2214	-1.7978	52.0160	-6.4440	53.0575	 
  1466	-102.1786	-0.3506	-42.3801	55.1191	-6.2375	52.7564	 
  1467	-102.1051	-0.3782	-10.5746	55.2570	-6.3150	52.7100	 
  1468	-102.1748	-0.2766	24.5946	 3.9623	-6.3968	52.5903	 
  1469	-102.2522	-0.3230	 9.5565	25.8956	-6.7668	52.6520	 
  1470	-102.2948	-0.4202	55.3265	-31.3001	-6.8959	52.3623	 
  1471	-102.2948	-0.4202	69.2008	-41.2587	-6.9002	52.2889	 
  1472	-102.3335	-0.4434	45.3469	-16.7449	-7.3090	52.3274	 
  1473	-102.4497	-0.5129	45.9187	 3.7724	-7.4639	52.2347	 
  1474	-102.6007	-0.5317	69.0312	-4.7621	-7.3349	51.8872	 
  1475	-102.2678	-0.6190	41.7663	-21.0827	-7.3650	52.0107	 
  1476	-101.6676	-0.6179	49.1041	-11.9475	-6.8788	52.0186	 
  1477	-101.2882	-0.5340	42.8066	-2.7626	-6.2506	51.8991	 
  1478	-100.8778	-0.5749	-47.1450	68.7608	-5.8806	51.8374	 
  1479	-100.7616	-0.5053	69.0312	-4.7621	-5.8849	51.7641	 
  1480	-100.6920	-0.6069	115.8646	-58.4896	-5.8935	51.6173	 
  1481	-100.6959	-0.6809	15.5307	60.1235	-6.0571	51.3778	 
  1482	-100.5139	-0.7869	24.5946	 3.9623	-6.2077	51.3585	 
  1483	-100.5100	-0.7129	 1.3647	28.9204	-6.4013	51.2426	 
  1484	-100.4404	-0.8145	 1.3647	28.9204	-6.2594	51.1152	 
  1485	-100.4094	-0.9393	35.7521	 7.5264	-6.4399	51.8566	 
  1486	-100.4830	-0.9117	20.6985	-7.6433	-6.7281	52.6751	 
  1487	-100.5643	-1.0321	17.5401	14.2514	-6.5080	55.7800	 
  1488	-100.4405	-1.5313	 8.7231	 9.8230	-3.7058	62.1295	 
  1489	-98.9889	-2.4536	-6.8723	-3.1226	23.9603	61.1345	 
  1490	-97.0067	-3.2731	-11.4218	-34.7280	49.7655	48.8320	 
  1491	-95.9345	-4.2793	-27.0110	-38.0425	60.8435	40.8805	 
  1492	-94.7228	-4.7719	-19.5507	-40.7973	64.5553	33.4751	 
  1493	-92.9921	-4.6671	-7.4093	-45.2806	62.0586	27.2377	 
  1494	-91.5130	-4.3546	-48.1325	-35.6784	60.6770	24.7117	 
  1495	-90.6380	-4.1172	-40.7615	-32.9651	60.9521	23.6730	 
  1496	-90.3282	-3.9316	-49.3054	-49.2641	62.6045	24.4497	 
  1497	-90.0958	-3.7925	-43.8929	-51.2627	64.0288	25.1607	 
  1498	-90.2313	-3.5153	-24.8631	-56.1531	65.5478	25.5744	 
  1499	-90.2971	-3.3397	-47.1642	-57.9638	65.7629	25.4200	 
  1500	-90.4442	-3.2844	-42.1350	-37.8930	66.3008	25.6712	 
  1501	-90.5177	-3.2568	-19.6812	-48.7331	66.2750	25.8681	 
  1502	-90.8507	-3.1696	-79.8599	13.7831	66.5418	25.9571	 
  1503	-91.0365	-3.1375	-31.1605	-46.9682	66.8601	25.6521	 
  1504	-91.1836	-3.0823	-34.2982	-52.6691	66.9333	25.6251	 
  1505	-91.3268	-2.9531	-33.2447	-32.8545	66.6708	25.6095	 
  1506	-91.5823	-2.8194	-32.3367	-55.5299	66.5847	25.4164	 
  1507	-91.9192	-2.8062	-53.2972	-43.4420	66.4255	25.2503	 
  1508	-92.0741	-2.8989	 6.0935	-86.3258	66.7009	25.4860	 
  1509	-92.3257	-2.6913	-41.3533	-45.5659	66.6407	25.7331	 
  1510	-92.6316	-2.8028	-67.2281	-14.1211	66.7612	25.8760	 
