Oxysoft export of:	C:\Users\NIRS\Desktop\colm1222
Export date:	2016/11/23 17:17:46
Start of measurement:	2016-11-23 17:13:14.284

Datafile sample rate:	10.00	Hz
Datafile duration:	228.00	s
Datafile total number of samples:	2280

Description:	

Optode-template:	3 x 1 channel (split) I
Optode distance (mm):	 10.00	10.00	10.00
Optode gradients (mm):	 -	-	-
DPF:	4.00	4.00	4.00

Device id:	10221
# Receivers:	2
# Light sources:	8
# ADC:	0

Light source wavelengths:
device	index	wavelength
1	1	847	nm
1	2	762	nm
1	3	847	nm
1	4	761	nm
1	5	847	nm
1	6	761	nm
1	7	847	nm
1	8	761	nm

Export sample rate:	10.00	Hz
No time span selected, exporting full time span



Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1 - Tx1 O2Hb (colm1222)
3	Rx1 - Tx1 HHb (colm1222)
4	Rx2a - Tx2 O2Hb (colm1222)
5	Rx2a - Tx2 HHb (colm1222)
6	Rx2b - Tx3 O2Hb (colm1222)
7	Rx2b - Tx3 HHb (colm1222)
8	(Event)


1	2	3	4	5	6	7	8
   256	 0.6271	-0.1978	-0.0004	 0.0002	 2.3362	 0.9743	 
   257	 0.6309	-0.1238	-0.0004	 0.0002	 0.7011	 0.4911	 
   258	 0.5148	-0.1933	-0.0004	 0.0002	-0.0692	 0.1008	 
   259	 0.6271	-0.1978	-0.0004	 0.0002	 1.0410	 0.5529	 
   260	 0.5187	-0.1194	-0.0004	 0.0002	 0.3912	 0.3056	 
   261	 0.4373	-0.2397	-0.0004	 0.0002	-1.2525	-0.3244	 
   262	 0.2863	-0.2585	-13.3852	 4.9426	-1.8635	-0.5486	 
   263	 0.1353	-0.2773	-0.0004	 0.0002	-1.9797	-0.6181	 
   264	 0.0230	-0.2728	-0.0004	 0.0002	-2.5563	-0.8925	 
   265	-0.0931	-0.3424	-0.0004	 0.0002	-3.7827	-1.4142	 
   266	 0.0579	-0.3236	-0.0004	 0.0002	-3.3437	-0.9391	 
   267	 0.7742	-0.2530	-0.0004	 0.0002	 0.1288	 0.2901	 
   268	 0.6232	-0.2718	-0.0004	 0.0002	-2.2335	-0.4869	 
   269	 0.5457	-0.3181	-0.0004	 0.0002	-2.2335	-0.4869	 
   270	 0.6967	-0.2994	-0.0004	 0.0002	-1.6268	-0.3361	 
   271	 0.5457	-0.3181	-0.0004	 0.0002	-3.1587	-0.9699	 
   272	 0.3908	-0.4109	-0.0004	 0.0002	-4.7164	-1.4068	 
   273	 0.2785	-0.4065	14.9934	-5.5364	-4.9918	-1.6425	 
   274	 0.2011	-0.4529	-0.0004	 0.0002	-5.0779	-1.8356	 
   275	 0.0888	-0.4484	-0.0004	 0.0002	-5.8395	-2.0791	 
   276	 0.0501	-0.4716	-13.3852	 4.9426	-6.9454	-2.4579	 
   277	 0.2011	-0.4529	-0.0004	 0.0002	-6.0847	-1.8011	 
   278	 0.7316	-0.3502	-0.0004	 0.0002	-2.9177	-0.6841	 
   279	 0.4992	-0.4893	-0.0004	 0.0002	-5.6931	-1.4959	 
   280	 0.2708	-0.5545	-0.0004	 0.0002	-5.8480	-1.5887	 
   281	 0.4218	-0.5357	-0.0004	 0.0002	-5.5726	-1.3530	 
   282	 0.3792	-0.6329	-0.0004	 0.0002	-8.2060	-2.2923	 
   283	 0.1198	-0.5732	-13.3852	 4.9426	-9.1139	-2.4818	 
   284	 0.0384	-0.6936	-0.0004	 0.0002	-9.3076	-2.5977	 
   285	-0.0351	-0.6660	-0.0004	 0.0002	-9.7336	-2.8527	 
   286	-0.1474	-0.6616	-0.0004	 0.0002	-10.7362	-3.3821	 
   287	-0.2248	-0.7080	-13.3852	 4.9426	-11.5882	-3.8921	 
   288	 0.3404	-0.6561	-13.3852	 4.9426	-8.1716	-2.3425	 
   289	 0.5689	-0.5909	-0.0004	 0.0002	-8.8085	-3.0069	 
   290	 0.4179	-0.6097	-0.0004	 0.0002	-10.7965	-3.7721	 
   291	 0.5341	-0.5401	-13.3852	 4.9426	-10.1855	-3.5480	 
   292	 0.6076	-0.5677	-13.3852	 4.9426	-9.3550	-3.4048	 
   293	 0.5689	-0.5909	-5.4015	-6.7016	-10.7707	-3.9691	 
   294	 0.4953	-0.5633	-13.3852	 4.9426	-11.3086	-4.2203	 
   295	 0.4566	-0.5865	-5.4015	-6.7016	-10.9687	-4.1584	 
   296	 0.3830	-0.5589	-13.3852	 4.9426	-10.6331	-4.1698	 
   297	 0.2708	-0.5545	-5.4015	-6.7016	-10.9730	-4.2317	 
   298	 0.2708	-0.5545	-5.4015	-6.7016	-10.7363	-4.0193	 
   299	 1.0993	-0.4883	-13.3852	 4.9426	-6.2999	-2.2839	 
   300	 1.0684	-0.3635	-13.3852	 4.9426	-7.3155	-3.0334	 
   301	 0.9909	-0.4098	-13.3852	 4.9426	-7.4317	-3.1030	 
   302	 0.9909	-0.4098	-0.0004	 0.0002	-6.8551	-2.8286	 
   303	 0.9522	-0.4330	-0.0004	 0.0002	-7.4317	-3.1030	 
   304	 0.5341	-0.5401	-0.0004	 0.0002	-6.9282	-2.8016	 
   305	 0.2669	-0.6285	-0.0004	 0.0002	-5.6244	-2.2335	 
   306	 0.1507	-0.6980	-0.0004	 0.0002	-5.7319	-2.1563	 
   307	-0.0351	-0.6660	-0.0004	 0.0002	-6.4247	-2.5002	 
   308	-0.2287	-0.7820	-0.0004	 0.0002	-8.2191	-3.1496	 
   309	 0.0733	-0.7444	-0.0004	 0.0002	-5.5297	-1.8936	 
   310	 0.4488	-0.7345	-0.0004	 0.0002	-3.4040	-1.3291	 
   311	 0.1468	-0.7720	-0.0004	 0.0002	-5.3834	-1.9477	 
   312	 0.1429	-0.8460	-0.0004	 0.0002	-5.0391	-1.8124	 
   313	 0.1042	-0.8692	-0.0004	 0.0002	-4.0495	-1.5031	 
   314	-0.1939	-0.8328	-0.0004	 0.0002	-5.3016	-1.8279	 
   315	-0.2365	-0.9300	-0.0004	 0.0002	-5.9126	-2.0521	 
   316	-0.4224	-0.8979	-0.0004	 0.0002	-5.7233	-2.0096	 
   317	-0.4998	-0.9443	-0.0004	 0.0002	-5.7663	-2.1061	 
   318	-0.3875	-0.9487	-0.0004	 0.0002	-5.4522	-1.8473	 
   319	 0.2552	-0.8505	-0.0004	 0.0002	-1.5021	-0.7570	 
   320	 0.2552	-0.8505	-0.0004	 0.0002	-2.6725	-0.9620	 
   321	 0.1429	-0.8460	-0.0004	 0.0002	-2.4488	-0.9697	 
   322	 0.2204	-0.7997	-0.0004	 0.0002	-1.7259	-0.7493	 
   323	 0.1081	-0.7952	-0.0004	 0.0002	-2.5994	-0.9891	 
   324	-0.0081	-0.8648	-0.0004	 0.0002	-3.2190	-1.3600	 
   325	-0.1939	-0.8328	-0.0004	 0.0002	-3.2534	-1.3098	 
   326	-0.2713	-0.8792	-0.0004	 0.0002	-3.4384	-1.2790	 
   327	-0.3836	-0.8747	-0.0004	 0.0002	-3.7784	-1.3408	 
   328	 0.3327	-0.8041	-0.0004	 0.0002	-0.2026	-0.2623	 
   329	 0.4837	-0.7853	14.9934	-5.5364	-0.2026	-0.2623	 
   330	 0.3714	-0.7809	-0.0004	 0.0002	-0.2414	-0.2855	 
   331	 0.4449	-0.8085	-0.0004	 0.0002	 0.0297	-0.1232	 
   332	 0.3365	-0.7301	14.9934	-5.5364	-0.0520	-0.2429	 
   333	 0.1855	-0.7489	-0.0004	 0.0002	-1.1449	-0.4016	 
   334	 0.0345	-0.7676	-0.0004	 0.0002	-1.2267	-0.5213	 
   335	-0.0777	-0.7632	-0.0004	 0.0002	-1.3816	-0.6141	 
   336	-0.1513	-0.7356	-0.0004	 0.0002	-1.5666	-0.5832	 
   337	 0.5263	-0.6881	-0.0004	 0.0002	 1.7423	 0.4064	 
   338	 0.6773	-0.6694	-0.0004	 0.0002	 1.8111	 0.3061	 
   339	 0.5650	-0.6649	-0.0004	 0.0002	 1.5573	 0.4373	 
   340	 0.6037	-0.6417	-0.0004	 0.0002	 1.7810	 0.4296	 
   341	 0.5302	-0.6141	-0.0004	 0.0002	 1.5099	 0.2673	 
   342	 0.3792	-0.6329	-0.0004	 0.0002	 0.4815	-0.0651	 
   343	 0.1894	-0.6749	-9.2229	13.4512	 0.1803	-0.1038	 
   344	 0.1468	-0.7720	-0.0004	 0.0002	-0.1252	-0.2159	 
   345	-0.0003	-0.7168	-9.2229	13.4512	-0.5813	-0.3474	 
   346	-0.1513	-0.7356	-0.0004	 0.0002	-1.2999	-0.4943	 
   347	 0.4914	-0.6373	14.9934	-5.5364	 1.9833	 0.6923	 
   348	 0.7199	-0.5722	-9.2229	13.4512	 2.6545	 0.6693	 
   349	 0.5689	-0.5909	-9.2229	13.4512	 2.3146	 0.6074	 
   350	 0.5728	-0.5169	-9.2229	13.4512	 2.7707	 0.7389	 
   351	 0.6463	-0.5446	-9.2229	13.4512	 2.6201	 0.7195	 
   352	 0.4218	-0.5357	-9.2229	13.4512	 1.5616	 0.5106	 
   353	 0.3056	-0.6053	-9.2229	13.4512	 1.5099	 0.2673	 
   354	 0.1933	-0.6009	-9.2229	13.4512	 1.0281	 0.3328	 
   355	 0.0075	-0.5688	-0.0004	 0.0002	 0.7182	 0.1474	 
   356	-0.1087	-0.6384	-0.0004	 0.0002	 0.0384	 0.0236	 
   357	-0.2597	-0.6572	-0.0004	 0.0002	-0.3876	-0.2314	 
   358	-0.4107	-0.6759	-9.2229	13.4512	-1.0632	-0.2819	 
   359	 0.3443	-0.5821	-9.2229	13.4512	 2.4868	 0.9937	 
   360	 0.6115	-0.4938	-9.2229	13.4512	 2.7449	 0.9358	 
   361	 0.4953	-0.5633	14.9934	-5.5364	 2.0608	 0.7386	 
   362	 0.5341	-0.5401	14.9934	-5.5364	 2.6675	 0.8894	 
   363	 0.5341	-0.5401	-9.2229	13.4512	 2.7793	 0.8856	 
   364	 0.3482	-0.5081	14.9934	-5.5364	 1.5229	 0.4875	 
   365	 0.1585	-0.5501	-0.0004	 0.0002	 1.2948	 0.4217	 
   366	 0.0462	-0.5456	-9.2229	13.4512	 1.2174	 0.3754	 
   367	-0.1048	-0.5644	-0.0004	 0.0002	 0.9119	 0.2633	 
   368	-0.2210	-0.6340	-0.0004	 0.0002	 0.2664	 0.0893	 
   369	-0.3720	-0.6527	-9.2229	13.4512	-0.3747	-0.0113	 
   370	-0.5230	-0.6715	-9.2229	13.4512	-0.9814	-0.1621	 
   371	 0.1585	-0.5501	 5.7710	 7.9146	 2.8698	 1.1521	 
   372	 0.4605	-0.5125	14.9934	-5.5364	 3.0160	 1.0981	 
   373	 0.1972	-0.5269	14.9934	-5.5364	 1.9489	 0.7425	 
   374	 0.2320	-0.5777	-9.2229	13.4512	 2.5642	 1.0400	 
   375	 0.2320	-0.5777	-0.0004	 0.0002	 2.8267	 1.0556	 
   376	 0.0036	-0.6428	-0.0004	 0.0002	 1.6434	 0.6304	 
   377	-0.2210	-0.6340	-0.0004	 0.0002	 1.3852	 0.6882	 
   378	-0.2984	-0.6804	-0.0004	 0.0002	 1.6821	 0.6536	 
   379	-0.4455	-0.6251	-9.2229	13.4512	 1.4541	 0.5878	 
   380	-0.5230	-0.6715	-0.0004	 0.0002	 1.1786	 0.3522	 
   381	-0.6004	-0.7179	-9.2229	13.4512	 0.3138	 0.2592	 
   382	-0.1783	-0.5368	-0.0004	 0.0002	 2.5341	 1.1636	 
   383	 0.3869	-0.4849	 5.7710	 7.9146	 4.4661	 1.6122	 
   384	 0.2011	-0.4529	-0.0004	 0.0002	 2.7923	 1.1057	 
   385	 0.2359	-0.5037	-0.0004	 0.0002	 3.7519	 1.5386	 
   386	 0.3521	-0.4341	-0.0004	 0.0002	 4.6942	 1.6779	 
   387	 0.2785	-0.4065	14.9934	-5.5364	 2.3319	 0.9009	 
   388	 0.2824	-0.3325	 5.7710	 7.9146	-0.1036	 0.1510	 
   389	 0.3212	-0.3093	-9.2229	13.4512	-0.7964	-0.1930	 
   390	 0.3289	-0.1613	-0.0004	 0.0002	-1.4332	-0.2202	 
   391	 0.4451	-0.0917	-0.0004	 0.0002	-1.6612	-0.2859	 
   392	 0.6000	 0.0010	-0.0004	 0.0002	-2.0012	-0.3478	 
   393	 1.5525	 0.2848	-0.0004	 0.0002	 2.6417	 1.0864	 
   394	 2.0481	 0.4383	-0.0004	 0.0002	 3.2527	 1.3106	 
   395	 2.1295	 0.5587	-13.3852	 4.9426	 4.1736	 1.7202	 
   396	 2.4392	 0.7442	-13.3852	 4.9426	 6.5445	 2.6439	 
   397	 2.9039	 1.0225	-13.3852	 4.9426	 8.7863	 3.2780	 
   398	 2.9504	 1.1937	-5.4015	-6.7016	13.2442	 4.7430	 
   399	 3.3028	 1.4764	-5.4015	-6.7016	20.5120	 7.6069	 
   400	 4.7821	 2.5057	-5.4015	-6.7016	25.4822	10.7944	 
   401	 6.4510	 3.5769	-10.4153	-12.5344	24.4409	10.8790	 
   402	 7.3068	 4.1611	-17.4698	-2.2453	22.7069	10.6197	 
   403	 8.1587	 4.6713	-10.4153	-12.5344	21.2570	11.3800	 
   404	 9.1112	 4.9551	-10.4153	-12.5344	18.8522	13.0552	 
   405	 9.1500	 4.9783	-17.4698	-2.2453	 8.3922	12.4570	 
   406	 8.9215	 4.9131	-5.4015	-6.7016	 2.9707	11.7602	 
   407	 9.0647	 4.7839	-17.4698	-2.2453	-0.1747	11.0100	 
   408	 8.7898	 4.5476	-10.4153	-12.5344	-4.2711	 9.9737	 
   409	 8.1006	 4.2781	-17.4698	-2.2453	-8.5137	 8.9914	 
   410	 7.0977	 3.7491	-5.4015	-6.7016	-10.8330	 8.3110	 
   411	 6.4394	 3.3549	-5.4015	-6.7016	-10.9191	 8.1179	 
   412	 5.0105	 2.5708	-5.4015	-6.7016	-8.5524	 8.9683	 
   413	 4.6464	 2.0661	-5.4015	-6.7016	-7.5885	 9.4744	 
   414	 4.7897	 1.9369	-5.4015	-6.7016	-6.9173	 9.4515	 
   415	 4.4102	 1.8530	-5.4015	-6.7016	-5.9492	 9.3939	 
   416	 4.3754	 1.9038	-17.4698	-2.2453	-3.4708	 9.6032	 
   417	 4.3018	 1.9314	-10.4153	-12.5344	-2.0122	 9.6269	 
   418	 3.5739	 1.6387	-5.4015	-6.7016	-3.0493	 9.1477	 
   419	 3.1131	 1.4344	-17.4698	-2.2453	-2.6104	 8.9856	 
   420	 2.9582	 1.3417	-17.4698	-2.2453	-0.4203	 9.3764	 
   421	 2.7646	 1.2257	-17.4698	-2.2453	-0.4676	 9.2065	 
   422	 2.8730	 1.1473	-10.4153	-12.5344	 0.1735	 9.3071	 
   423	 3.2098	 1.1340	-17.4698	-2.2453	 1.5805	 9.7246	 
   424	 2.8691	 1.0733	-17.4698	-2.2453	 2.2217	 9.8252	 
   425	 2.6755	 0.9574	-17.4698	-2.2453	 2.4411	 9.7442	 
   426	 2.6019	 0.9850	-5.4015	-6.7016	 2.3335	 9.8214	 
   427	 2.4587	 1.1142	-5.4015	-6.7016	 1.9032	 9.4930	 
   428	 2.3077	 1.0954	-5.4015	-6.7016	 1.1029	 9.2263	 
   429	 2.0792	 1.0303	-5.4015	-6.7016	-2.4945	 7.7808	 
   430	 1.8508	 0.9651	-5.4015	-6.7016	-6.6255	 5.5204	 
   431	 1.5410	 0.7796	 7.9832	-11.6440	-12.4776	 3.2208	 
   432	 2.2573	 0.8503	-0.0004	 0.0002	-17.1033	 1.4429	 
   433	 2.5167	 0.7906	14.9934	-5.5364	-27.9167	-2.6231	 
   434	 2.1372	 0.7067	14.9934	-5.5364	-38.7258	-6.6158	 
   435	 1.9862	 0.6879	22.7396	 1.6488	-44.1261	-8.8573	 
   436	 1.9862	 0.6879	22.7396	 1.6488	-47.1210	-10.2253	 
   437	 1.7578	 0.6228	 5.7710	 7.9146	-53.4722	-12.7529	 
   438	 1.4558	 0.5852	 5.7710	 7.9146	-56.7210	-13.9897	 
   439	 1.2273	 0.5201	22.7396	 1.6488	-59.2726	-14.8092	 
   440	 0.9989	 0.4549	 5.7710	 7.9146	-61.4155	-15.6672	 
   441	 0.7743	 0.4638	22.7396	 1.6488	-63.1281	-16.1968	 
   442	 1.1847	 0.4229	22.7396	 1.6488	-61.4801	-15.4935	 
   443	 1.6765	 0.5024	22.7396	 1.6488	-59.9224	-15.0566	 
   444	 1.3745	 0.4648	22.7396	 1.6488	-62.8656	-16.1813	 
   445	 1.2970	 0.4185	11.8309	17.5592	-62.4139	-16.1232	 
   446	 1.1847	 0.4229	22.7396	 1.6488	-56.7166	-13.2792	 
   447	 0.8827	 0.3854	22.7396	 1.6488	-44.3065	-7.4787	 
   448	 0.6621	 0.4682	-0.0004	 0.0002	-26.5994	 0.7138	 
   449	 0.7938	 0.8337	-29.0858	-18.6844	-7.6527	11.5597	 
   450	 1.6186	 1.5427	-29.0858	-18.6844	-12.2718	21.9616	 
   451	 1.9440	 2.0243	-40.8582	-19.9974	-15.9692	37.8704	 
   452	 2.2964	 2.3070	-48.5379	-17.1616	-23.1925	42.7492	 
   453	 3.4734	 2.5819	-43.7547	-24.1380	-21.9099	44.8620	 
   454	 3.2837	 2.5400	-55.8520	-14.4608	-20.6104	45.3567	 
   455	 2.8268	 2.4097	-48.5379	-17.1616	-18.6957	45.5118	 
   456	 3.0127	 2.3776	-40.8582	-19.9974	-16.3679	45.7018	 
   457	 2.8694	 2.5068	-37.8627	-15.4435	-13.7903	46.9615	 
   458	 2.8733	 2.5808	-34.7638	-10.4030	-11.6128	49.0437	 
   459	 2.9934	 2.7244	-34.7638	-10.4030	-11.0105	48.4839	 
   460	 2.9856	 2.5764	-34.7638	-10.4030	-10.8128	47.3989	 
   461	 2.6410	 2.4417	-37.8627	-15.4435	-12.3708	45.0505	 
   462	 3.4269	 2.4107	-43.5407	-7.1620	-14.4276	44.3856	 
   463	 4.2516	 2.4030	-31.6261	-4.7021	-23.6751	38.9917	 
   464	 3.5507	 1.9115	-13.3852	 4.9426	-36.6120	22.9653	 
   465	 2.6988	 1.4013	31.4326	10.3211	-50.6069	 9.2789	 
   466	 1.3435	 0.5896	41.3007	21.1834	-71.7835	-7.7156	 
   467	 0.6156	 0.2970	41.3007	21.1834	-80.1706	-13.7271	 
   468	 0.2748	 0.2363	18.1151	29.7448	-82.3008	-15.6393	 
   469	 0.1199	 0.1435	31.4326	10.3211	-83.2131	-16.5394	 
   470	 0.1161	 0.0695	41.3007	21.1834	-83.8328	-16.9103	 
   471	 0.0812	 0.1203	18.1151	29.7448	-84.4998	-17.4511	 
   472	 0.7975	 0.1910	18.1151	29.7448	-82.3870	-16.4696	 
   473	 1.0995	 0.2285	31.4326	10.3211	-82.0988	-16.6510	 
   474	 0.9872	 0.2329	31.4326	10.3211	-83.0239	-17.1340	 
   475	 1.0956	 0.1545	31.4326	10.3211	-82.8604	-16.8945	 
   476	 0.9911	 0.3069	31.4326	10.3211	-82.5549	-16.7824	 
   477	 0.8749	 0.2374	18.1151	29.7448	-83.0196	-17.0606	 
   478	 0.6852	 0.1954	31.4326	10.3211	-83.5618	-17.3852	 
   479	 0.6117	 0.2230	31.4326	10.3211	-83.8889	-17.8641	 
   480	 0.4258	 0.2550	31.4326	10.3211	-84.1987	-18.0496	 
   481	 0.6891	 0.2694	11.8309	17.5592	-83.7727	-17.7946	 
   482	 1.6726	 0.4284	31.4326	10.3211	-80.7090	-16.5270	 
   483	 1.7539	 0.5488	31.4326	10.3211	-81.3630	-16.8477	 
   484	 1.6416	 0.5532	31.4326	10.3211	-81.9009	-17.0989	 
   485	 1.7191	 0.5996	11.8309	17.5592	-81.4061	-16.9443	 
   486	 1.6416	 0.5532	31.4326	10.3211	-81.8708	-17.2224	 
   487	 1.4171	 0.5620	31.4326	10.3211	-82.4905	-17.5934	 
   488	 1.2312	 0.5941	42.3413	-5.5893	-82.9509	-17.7982	 
   489	 1.1577	 0.6217	11.8309	17.5592	-83.1790	-17.8639	 
   490	 1.0802	 0.5753	11.8309	17.5592	-83.4544	-18.0996	 
   491	 1.5758	 0.7288	11.8309	17.5592	-81.3845	-16.5774	 
   492	 2.5245	 0.9386	11.8309	17.5592	-76.8403	-13.6449	 
   493	 2.4935	 1.0634	22.7396	 1.6488	-74.8951	-11.7018	 
   494	 2.4548	 1.0402	22.7396	 1.6488	-73.8322	-10.7824	 
   495	 2.5710	 1.1098	 5.7710	 7.9146	-73.0189	-10.2956	 
   496	 2.3812	 1.0678	11.8309	17.5592	-72.8640	-10.2028	 
   497	 2.1915	 1.0259	22.7396	 1.6488	-72.8640	-10.2028	 
   498	 2.0444	 1.0811	 5.7710	 7.9146	-70.3551	-8.2055	 
   499	 2.0483	 1.1551	-0.0004	 0.0002	-59.0033	-0.7024	 
   500	 2.0251	 1.4279	-31.6261	-4.7021	-42.5432	11.6989	 
   501	 2.9158	 1.9613	-34.7638	-10.4030	-38.5838	16.7590	 
   502	 3.8761	 2.3930	-37.8627	-15.4435	-28.2251	27.7025	 
   503	 3.8373	 2.3699	-37.8627	-15.4435	-26.3694	34.4765	 
   504	 3.5740	 2.3555	-43.5407	-7.1620	-27.5265	36.4031	 
   505	 3.8451	 2.5178	-37.8627	-15.4435	-25.7836	38.0835	 
   506	 3.6593	 2.5499	-43.5407	-7.1620	-22.7971	40.5791	 
   507	 3.3882	 2.3875	-34.7638	-10.4030	-23.2186	41.0346	 
   508	 3.1985	 2.3456	-34.7638	-10.4030	-23.9286	41.0344	 
   509	 3.0049	 2.2296	-34.7638	-10.4030	-23.7048	41.0268	 
   510	 2.6680	 2.2429	-34.7638	-10.4030	-25.0259	40.1652	 
   511	 2.7764	 2.1645	-41.0612	-1.2181	-26.8676	39.3459	 
   512	 3.7521	 2.1755	-43.5407	-7.1620	-26.7387	38.3612	 
   513	 3.6320	 2.0319	-34.7638	-10.4030	-26.0160	37.9444	 
   514	 3.3532	 1.7216	-25.3286	-13.8870	-26.2401	36.0405	 
   515	 3.3454	 1.5736	-28.5140	 1.8328	-27.8160	29.5755	 
   516	 3.0666	 1.2633	-0.0004	 0.0002	-39.0998	18.1490	 
   517	 2.4509	 0.9662	11.8309	17.5592	-55.8441	 4.7281	 
   518	 1.6533	 0.7752	31.4326	10.3211	-68.1688	-5.3395	 
   519	 1.1499	 0.4737	31.4326	10.3211	-73.2253	-9.3573	 
   520	 0.6582	 0.3942	31.4326	10.3211	-77.2661	-12.6255	 
   521	 0.6233	 0.4450	41.3007	21.1834	-80.0331	-14.5650	 
   522	 1.6068	 0.6040	54.6182	 1.7597	-78.6088	-13.8540	 
   523	 1.9127	 0.7155	18.1151	29.7448	-78.9358	-14.3330	 
   524	 1.9824	 0.6139	18.1151	29.7448	-80.0030	-14.6886	 
   525	 2.0250	 0.7111	41.3007	21.1834	-80.1493	-14.6346	 
   526	 1.9514	 0.7387	54.6182	 1.7597	-80.3602	-15.0440	 
   527	 1.7617	 0.6968	31.4326	10.3211	-81.0229	-15.5114	 
   528	 1.5720	 0.6548	41.3007	21.1834	-81.6296	-15.6623	 
   529	 1.3861	 0.6868	31.4326	10.3211	-81.9308	-15.7010	 
   530	 1.2390	 0.7421	31.4326	10.3211	-82.2277	-15.6663	 
   531	 1.1267	 0.7465	18.1151	29.7448	-82.1416	-15.4732	 
   532	 1.6959	 0.8724	31.4326	10.3211	-80.7000	-14.4687	 
   533	 2.3774	 0.9938	54.6182	 1.7597	-79.0002	-13.5220	 
   534	 2.3425	 1.0446	31.4326	10.3211	-79.5123	-13.9701	 
   535	 2.3774	 0.9938	18.1151	29.7448	-79.8479	-13.9587	 
   536	 2.3812	 1.0678	18.1151	29.7448	-79.6199	-13.8929	 
   537	 2.2302	 1.0490	31.4326	10.3211	-79.9297	-14.0784	 
   538	 2.0057	 1.0579	31.4326	10.3211	-80.4977	-14.2060	 
   539	 1.8934	 1.0623	31.4326	10.3211	-80.6053	-14.1288	 
   540	 1.8160	 1.0159	31.4326	10.3211	-80.2007	-13.6035	 
   541	 1.6301	 1.0480	31.4326	10.3211	-80.2308	-13.4799	 
   542	 1.7076	 1.0943	31.4326	10.3211	-80.0586	-13.0937	 
   543	 2.5788	 1.2578	31.4326	10.3211	-77.1712	-11.6485	 
   544	 2.6949	 1.3273	31.4326	10.3211	-76.3751	-10.8180	 
   545	 2.6988	 1.4013	22.7396	 1.6488	-66.7142	-3.4777	 
   546	 2.9273	 1.4665	-0.0004	 0.0002	-52.5049	 6.2314	 
   547	 3.0938	 1.7812	-31.6261	-4.7021	-43.4722	13.6912	 
   548	 3.4075	 2.0408	-34.7638	-10.4030	-41.1998	16.7504	 
   549	 3.4153	 2.1888	-34.7638	-10.4030	-39.5338	21.5703	 
   550	 3.4153	 2.1888	-34.7638	-10.4030	-36.5499	32.9130	 
   551	 3.1133	 2.1512	-34.7638	-10.4030	-35.4864	37.0183	 
   552	 3.0784	 2.2020	-34.7638	-10.4030	-32.5384	40.1279	 
   553	 3.3417	 2.2164	-31.6261	-4.7021	-29.5089	42.7201	 
   554	 4.1006	 2.3842	-28.5140	 1.8328	-27.2368	43.8678	 
   555	 4.0619	 2.3610	-28.5140	 1.8328	-26.1137	44.5401	 
   556	 3.8025	 2.4207	-17.4698	-2.2453	-23.6267	44.8962	 
   557	 3.9070	 2.2682	-31.6261	-4.7021	-22.3920	43.6531	 
   558	 3.4384	 1.9160	-40.8582	-19.9974	-24.7635	40.1807	 
   559	 2.3542	 1.2666	-40.8582	-19.9974	-25.2325	39.8291	 
   560	 1.5023	 0.7564	-25.3286	-13.8870	-26.6709	33.1634	 
   561	 1.0725	 0.4273	 5.7710	 7.9146	-46.6984	17.9187	 
   562	 0.7627	 0.2418	22.7396	 1.6488	-64.1828	 3.9839	 
   563	 0.7239	 0.2186	31.4326	10.3211	-71.8173	-3.8423	 
   564	 0.9137	 0.2606	31.4326	10.3211	-78.1347	-9.6060	 
   565	 0.9176	 0.3345	41.3007	21.1834	-83.7074	-13.5081	 
   566	 0.8440	 0.3622	41.3007	21.1834	-85.5190	-14.4510	 
   567	 1.0337	 0.4041	41.3007	21.1834	-86.1129	-15.0188	 
   568	 0.8866	 0.4593	41.3007	21.1834	-86.5862	-15.4438	 
   569	 0.8092	 0.4130	41.3007	21.1834	-87.0380	-15.5018	 
   570	 0.6233	 0.4450	41.3007	21.1834	-87.1885	-14.8840	 
   571	 0.4723	 0.4262	41.3007	21.1834	-86.9904	-14.0576	 
   572	 0.3601	 0.4307	41.3007	21.1834	-87.0807	-13.6869	 
   573	 0.5537	 0.5466	41.3007	21.1834	-86.5557	-13.0186	 
   574	 1.3087	 0.6405	41.3007	21.1834	-84.3180	-11.8208	 
   575	 1.4597	 0.6592	41.3007	21.1834	-83.3196	-10.7276	 
   576	 1.5023	 0.7564	41.3007	21.1834	-83.5046	-10.6968	 
   577	 1.6185	 0.8260	41.3007	21.1834	-83.6639	-10.8629	 
   578	 1.5449	 0.8536	41.3007	21.1834	-83.9393	-11.0985	 
   579	 1.5062	 0.8304	41.3007	21.1834	-84.3136	-11.1102	 
   580	 1.5062	 0.8304	41.3007	21.1834	-84.4513	-10.9095	 
   581	 1.3939	 0.8348	41.3007	21.1834	-84.5502	-10.6855	 
   582	 1.2816	 0.8392	41.3007	21.1834	-84.5803	-10.5619	 
   583	 1.3242	 0.9364	41.3007	21.1834	-84.4468	-10.1989	 
   584	 2.0405	 1.0071	41.3007	21.1834	-82.6051	-9.3796	 
   585	 2.2302	 1.0490	41.3007	21.1834	-82.3383	-9.2907	 
   586	 2.2341	 1.1230	41.3007	21.1834	-82.2867	-9.0474	 
   587	 2.4239	 1.1650	41.3007	21.1834	-81.9338	-8.7654	 
   588	 2.3890	 1.2158	41.3007	21.1834	-82.0026	-8.6650	 
   589	 2.3116	 1.1694	41.3007	21.1834	-82.1059	-8.5145	 
