0.1045	-0.1528	-0.0003	-0.0001	-0.6925	0.2935
0.1045	-0.1528	13.9471	-33.4878	-0.9464	0.4247
0.1045	-0.1528	6.5092	-2.4038	-0.9119	0.3746
0.1045	-0.1528	46.5496	-28.0592	-0.6151	0.3399
0.0696	-0.102	-6.8723	-3.1226	-0.387	0.4056
0.0696	-0.102	-24.0439	21.9225	-0.3095	0.452
0.0696	-0.102	22.7003	-2.1977	-0.0514	0.3941
0.0696	-0.102	0.8312	5.8776	-0.4902	0.5562
0.1045	-0.1528	32.5248	-40.3478	-0.4989	0.4094
0.1045	-0.1528	18.5807	-12.5213	-0.5376	0.3863
0.1045	-0.1528	-25.174	30.0239	-0.6064	0.4866
0.1045	-0.1528	18.5807	-12.5213	-0.4257	0.3824
0.1045	-0.1528	23.364	-19.4977	-0.6107	0.4133
0.1045	-0.1528	-6.1441	2.2686	-0.8302	0.4943
0.1045	-0.1528	9.9792	-14.5553	-0.8001	0.3707
0.1393	-0.2036	25.0574	-29.4564	-1.1658	0.5058
0.1393	-0.2036	5.1959	-7.5788	-1.1357	0.3822
0.1393	-0.2036	16.4888	-16.959	-1.1013	0.332
0.1393	-0.2036	-12.0685	4.4562	-1.1013	0.332
0.1741	-0.2545	-5.6783	8.2813	-1.2519	0.3127
0.1741	-0.2545	9.9792	-14.5553	-1.3637	0.3165
0.1741	-0.2545	3.8354	-12.2867	-1.2131	0.3358
0.1393	-0.2036	42.797	-31.5089	-0.8732	0.3977
0.1045	-0.1528	38.3578	-25.0343	-0.5376	0.3863
0.1045	-0.1528	14.4184	-21.0299	-0.6796	0.5137
0.1045	-0.1528	-36.7303	34.2911	-0.6839	0.4403
0.1393	-0.2036	5.1959	-7.5788	-0.9033	0.5213
0.1393	-0.2036	23.364	-19.4977	-1.0238	0.3784
0.1393	-0.2036	-2.2901	-27.4921	-0.9851	0.4016
0.1393	-0.2036	23.364	-19.4977	-0.9076	0.4479
0.1393	-0.2036	8.2746	-18.7612	-0.9464	0.4247
0.1741	-0.2545	1.409	12.5238	-1.097	0.4054
0.1741	-0.2545	16.4029	6.9872	-1.1357	0.3822
0.1741	-0.2545	3.8354	-12.2867	-1.3594	0.3899
0.1741	-0.2545	15.0205	0.6381	-1.4369	0.3435
0.1741	-0.2545	-44.7139	45.9353	-1.51	0.3705
0.1741	-0.2545	-0.9479	-5.3102	-1.4756	0.3203
0.209	-0.3053	5.1959	-7.5788	-1.7682	0.4283
0.209	-0.3053	25.0574	-29.4564	-1.6305	0.2276
0.209	-0.3053	20.6985	-7.6433	-1.6606	0.3511
0.1741	-0.2545	-3.2816	-14.494	-1.1357	0.3822
0.1393	-0.2036	-5.6783	8.2813	-0.8001	0.3707
0.1393	-0.2036	20.9279	-23.4336	-0.9119	0.3746
0.1393	-0.2036	20.9279	-23.4336	-1.1314	0.4556
0.1741	-0.2545	-6.1441	2.2686	-1.2432	0.4594
-153.3372	57.3749	16.4888	-16.959	-1.5057	0.4439
-153.3372	57.3749	8.2746	-18.7612	-1.467	0.4671
-153.3372	57.3749	22.402	-32.6741	-1.282	0.4362
-153.3372	57.3749	7.7064	3.3389	-1.3938	0.44
-153.3372	57.3749	-5.6783	8.2813	-1.5832	0.3975
-153.3372	57.3749	17.5401	14.2514	-1.6262	0.301
-153.8521	57.5681	30.892	-5.2225	-1.9188	0.409
-153.8173	57.5173	27.8032	-25.9723	-1.8112	0.3318
-153.8173	57.5173	7.7064	3.3389	-1.9231	0.3356
-154.2586	57.683	-0.0003	-0.0001	-2.0349	0.3394
-154.3322	57.7106	-0.0003	-0.0001	-1.9575	0.3858
-154.1115	57.6278	-13.1332	-6.0209	-1.8456	0.382
-153.5579	57.4577	16.4888	-16.959	-1.467	0.4671
-153.1514	57.3428	38.3578	-25.0343	-1.1357	0.3822
-153.1514	57.3428	20.9279	-23.4336	-1.2776	0.5096
-153.4108	57.4025	-6.1441	2.2686	-1.5014	0.5172
-153.705	57.5129	3.8354	-12.2867	-1.5487	0.3473
-153.7785	57.5405	13.3845	-4.9425	-1.7294	0.4515
-153.6314	57.4853	-0.9479	-5.3102	-1.5788	0.4709
-153.705	57.5129	25.8948	-15.222	-1.6176	0.4477
-153.705	57.5129	12.4041	-24.7841	-1.652	0.4979
-153.7785	57.5405	14.4184	-21.0299	-1.7682	0.4283
-153.8908	57.545	-0.9479	-5.3102	-1.8112	0.3318
-154.0379	57.6002	6.4797	-22.5965	-1.9618	0.3124
-154.185	57.6554	13.3845	-4.9425	-2.0349	0.3394
-154.185	57.6554	-11.9757	17.4662	-2.1081	0.3664
-154.3322	57.7106	-5.4662	15.0625	-2.1124	0.2931
-154.4057	57.7383	38.3578	-25.0343	-2.1899	0.2467
-153.8908	57.545	30.892	-5.2225	-1.9188	0.409
-153.2249	57.3704	8.7231	9.823	-1.5788	0.4709
-153.0778	57.3152	-28.7908	16.8158	-1.3594	0.3899
-153.2249	57.3704	6.5092	-2.4038	-1.467	0.4671
-153.1901	57.3196	-11.8221	10.55	-1.4713	0.3937
-153.3372	57.3749	35.1172	-28.6731	-1.695	0.4013
-153.4843	57.4301	15.0205	0.6381	-1.7294	0.4515
-153.4843	57.4301	-53.9364	59.3863	-1.6176	0.4477
-153.3372	57.3749	18.5807	-12.5213	-1.4713	0.3937
-153.3372	57.3749	-0.0003	-0.0001	-1.6477	0.5713
-153.6314	57.4853	23.364	-19.4977	-1.8026	0.4785
-153.7785	57.5405	-5.6455	22.8128	-1.8069	0.4052
-153.7785	57.5405	14.4184	-21.0299	-1.9532	0.4592
-153.9257	57.5958	30.892	-5.2225	-1.9919	0.436
-154.0379	57.6002	7.7064	3.3389	-2.065	0.463
-154.1115	57.6278	27.8032	-25.9723	-2.1038	0.4398
-154.0379	57.6002	5.1959	-7.5788	-2.1726	0.5402
-153.6314	57.4853	15.0205	0.6381	-1.8714	0.5789
-153.0778	57.3152	16.4029	6.9872	-1.4583	0.6138
-152.7449	57.2279	-25.174	30.0239	-1.3077	0.6332
-152.8571	57.2324	5.1959	-7.5788	-1.2346	0.6062
-153.0043	57.2876	36.5701	-13.504	-1.4971	0.5906
-153.2249	57.3704	9.9792	-14.5553	-1.5401	0.4941
-153.1514	57.3428	12.4041	-24.7841	-1.7509	0.7218
-153.0778	57.3152	-2.089	-10.099	-1.4971	0.5906
-153.0778	57.3152	9.9792	-14.5553	-1.4583	0.6138
-153.2985	57.398	20.9279	-23.4336	-1.6778	0.6948
-153.2249	57.3704	-6.8723	-3.1226	-1.7208	0.5983
-153.4456	57.4533	11.7055	-9.9825	-1.9445	0.6059
-153.5927	57.5085	-40.2812	27.9182	-1.9144	0.4824
-153.6663	57.5361	-50.1263	47.9339	-2.0564	0.6097
-153.6663	57.5361	10.3338	-28.2178	-2.0521	0.6831
-153.8134	57.5913	-6.1441	2.2686	-1.9876	0.5094
-98.1886	-23.6175	-6.1441	2.2686	-2.2457	0.5672
-97.7473	-23.7831	-29.6758	24.0021	-1.837	0.5287
-97.0853	-24.0317	6.5092	-2.4038	-1.6433	0.6446
-96.9382	-24.0869	-12.5041	-1.043	-1.4196	0.637
-97.4297	-23.4496	59.7656	-37.7747	-1.3852	0.5868
-97.5033	-23.422	-19.0302	27.7552	-1.5315	0.6408
-97.724	-23.3392	-5.6783	8.2813	-1.7896	0.6986
-97.7975	-23.3116	-13.1332	-6.0209	-1.9402	0.6793
-97.6156	-23.4176	6.5092	-2.4038	-1.7552	0.6485
-97.4646	-23.3988	9.9792	-14.5553	-1.4971	0.5906
-97.5033	-23.422	16.4888	-16.959	-1.824	0.7488
-97.542	-23.4452	8.2746	-18.7612	-1.6821	0.6215
-97.6852	-23.316	18.5807	-12.5213	-1.7896	0.6986
-97.6117	-23.3436	31.9326	-31.9952	-1.8284	0.6755
-97.6504	-23.3668	0.334	39.3466	-1.8628	0.7257
-97.7627	-23.3624	35.9661	-45.3668	-1.8671	0.6523
-97.6891	-23.39	2.3502	-16.5736	-1.9402	0.6793
-97.7588	-23.2884	16.2582	-30.4054	-1.8327	0.6021
-97.3832	-23.2784	13.3845	-4.9425	-1.4927	0.664
-97.0425	-23.2177	-12.0685	4.4562	-1.226	0.7529
-97.0038	-23.1945	-6.8723	-3.1226	-1.2561	0.8765
-97.1548	-23.2133	-36.2363	52.8505	-1.3722	0.8069
-97.271	-23.2829	35.1172	-28.6731	-1.596	0.8146
-97.3832	-23.2784	-6.8723	-3.1226	-1.8585	0.799
-97.3097	-23.3061	23.364	-19.4977	-1.7853	0.772
-97.271	-23.2829	-3.2816	-14.494	-1.7122	0.745
-97.3445	-23.2553	-0.0003	-0.0001	-1.7509	0.7218
-97.4181	-23.2276	39.2467	-34.6959	-1.824	0.7488
-97.4955	-23.274	13.3845	-4.9425	-1.9746	0.7295
-97.6078	-23.2696	-17.9165	0.9556	-1.9445	0.6059
-97.6852	-23.316	27.8032	-25.9723	-2.3102	0.741
-97.6852	-23.316	-5.4662	15.0625	-2.0908	0.6599
-97.724	-23.3392	-64.5418	63.3025	-2.0951	0.5866
-97.7279	-23.4132	11.7055	-9.9825	-2.207	0.5904
-97.5769	-23.3944	0.8312	5.8776	-2.3102	0.741
-97.1548	-23.2133	13.3845	-4.9425	-1.6347	0.7914
-96.8876	-23.125	2.3502	-16.5736	-1.4454	0.8339
-96.9264	-23.1481	16.4029	6.9872	-1.5573	0.8377
-96.9999	-23.1205	33.5745	-18.0579	-1.454	0.6872
-96.9651	-23.1713	-17.9165	0.9556	-1.596	0.8146
-97.1161	-23.1901	-6.1441	2.2686	-1.6003	0.7412
-97.1896	-23.1625	30.6781	-22.1985	-1.7466	0.7952
-97.0038	-23.1945	13.3845	-4.9425	-1.7035	0.8918
-97.1122	-23.1161	-23.3784	14.8172	-1.596	0.8146
-97.12	-23.2641	20.9279	-23.4336	-1.7122	0.745
-97.2671	-23.2089	9.9792	-14.5553	-1.9703	0.8029
-97.3058	-23.2321	-12.0685	4.4562	-2.0435	0.8299
-97.3445	-23.2553	25.8948	-15.222	-1.9359	0.7527
-97.4916	-23.2	14.4184	-21.0299	-2.0521	0.6831
-97.5691	-23.2464	28.3783	-10.4791	-2.3447	0.7911
-97.4607	-23.3248	0.8312	5.8776	-2.1984	0.7371
-97.4181	-23.2276	16.4888	-16.959	-2.0865	0.7333
-97.0038	-23.1945	-5.4662	15.0625	-1.7466	0.7952
-96.7754	-23.1294	31.9326	-31.9952	-1.5228	0.7876
-96.7715	-23.0554	-6.1441	2.2686	-1.4067	0.8571
-96.8489	-23.1018	23.364	-19.4977	-1.5573	0.8377
-97.0347	-23.0697	13.3845	-4.9425	-1.6691	0.8416
-97.0386	-23.1437	0.8312	5.8776	-1.6734	0.7682
-97.0735	-23.0929	20.9279	-23.4336	-1.7079	0.8184
-97.0077	-23.2685	83.4968	-51.0356	-1.8541	0.8724
-97.0464	-23.2917	-2.089	-10.099	-2.0134	0.7063
-97.1509	-23.1393	9.9792	-14.5553	-2.0564	0.6097
-97.2284	-23.1857	-11.8221	10.55	-2.3533	0.6444
-97.3058	-23.2321	8.7231	9.823	-2.3189	0.5942
-97.3445	-23.2553	11.7055	-9.9825	-2.2845	0.544
-97.3019	-23.1581	-28.7908	16.8158	-2.1683	0.6136
-97.449	-23.1028	23.364	-19.4977	-2.1984	0.7371
-97.5265	-23.1492	-5.4662	15.0625	-2.164	0.6869
-97.5652	-23.1724	-28.7908	16.8158	-2.2715	0.7641
-97.3406	-23.1813	-13.1332	-6.0209	-2.0435	0.8299
-97.0347	-23.0697	8.2746	-18.7612	-1.7035	0.8918
-96.8102	-23.0786	27.8032	-25.9723	-1.5529	0.9111
-96.7754	-23.1294	-24.0439	21.9225	-1.5529	0.9111
-96.9612	-23.0973	5.1959	-7.5788	-1.738	0.942
-97.0038	-23.1945	-28.3057	10.4519	-1.6304	0.8648
-97.0038	-23.1945	38.3578	-25.0343	-1.6261	0.9381
-96.9225	-23.0742	-12.5041	-1.043	-1.2474	1.0232
-96.9186	-23.0002	-5.4662	15.0625	-1.1269	1.1661
-97.0347	-23.0697	-12.0685	4.4562	-1.1613	1.2163
-97.1161	-23.1901	-36.7303	34.2911	-1.5658	1.3282
-97.2671	-23.2089	-42.3801	55.1191	-1.3894	1.1506
-97.3794	-23.2045	16.4888	-16.959	-1.4281	1.1274
-97.4607	-23.3248	-12.0685	4.4562	-1.4324	1.054
-97.6078	-23.2696	11.7055	-9.9825	-1.6863	1.1853
-97.6852	-23.316	-0.9479	-5.3102	-1.8326	1.2393
-97.7705	-23.5104	-5.6783	8.2813	-1.91	1.1929
-97.8866	-23.5799	-33.1577	41.6681	-2.0993	1.1504
-97.5885	-23.6164	-31.0984	32.2115	-1.7637	1.1389
-97.3175	-23.4541	-25.174	30.0239	-1.5787	1.1081
-97.2478	-23.5557	-13.1332	-6.0209	-1.8068	1.0423
-97.3988	-23.5744	-0.0003	-0.0001	-2.0348	0.9766
-97.5111	-23.57	-35.0882	26.0006	-2.1467	0.9804
-97.5576	-23.7412	-13.1332	-6.0209	-2.3748	0.9147
-97.5924	-23.6904	-28.7908	16.8158	-2.7104	0.9262
-97.5576	-23.7412	-0.9479	-5.3102	-2.5641	0.8722
-97.4066	-23.7224	4.702	-26.1382	-2.4953	0.7718
-97.4453	-23.7456	16.2582	-30.4054	-2.8653	0.8335
-97.4492	-23.8196	6.5092	-2.4038	-3.0589	0.7175
-97.4105	-23.7964	-5.9034	-22.2221	-3.102	0.621
-97.4066	-23.7224	11.7055	-9.9825	-3.2956	0.5051
-97.3717	-23.7732	-12.5041	-1.043	-3.6269	0.5899
-97.4801	-23.6948	17.5401	14.2514	-3.5968	0.4664
-97.4801	-23.6948	3.8354	-12.2867	-3.7431	0.5204
-97.3717	-23.7732	-28.3057	10.4519	-3.6786	0.3466
-97.182	-23.7313	20.6985	-7.6433	-3.8162	0.5474
-96.8761	-23.6197	-24.0439	21.9225	-3.0762	0.424
-96.6129	-23.6054	-12.0685	4.4562	-2.8094	0.513
-96.7174	-23.453	12.4041	-24.7841	-2.9213	0.5168
-96.7251	-23.601	-17.7465	12.7376	-2.9213	0.5168
-96.7987	-23.5734	-6.8723	-3.1226	-3.0375	0.4472
-96.8374	-23.5965	-23.3784	14.8172	-3.1063	0.5476
-96.8722	-23.5457	-2.089	-10.099	-3.1063	0.5476
-96.8374	-23.5965	3.8354	-12.2867	-3.1794	0.5746
-96.9458	-23.5181	-0.0003	-0.0001	-3.2482	0.675
-96.9845	-23.5413	-0.0003	-0.0001	-3.2138	0.6248
-97.0968	-23.5369	13.3845	-4.9425	-3.2956	0.5051
-97.1781	-23.6573	-3.2816	-14.494	-3.5538	0.5629
-97.2169	-23.6805	-23.1095	2.8732	-3.7775	0.5706
-97.2169	-23.6805	-6.8723	-3.1226	-3.5581	0.4895
-97.2943	-23.7268	-42.1427	36.2897	-3.7087	0.4702
-97.5537	-23.6672	-6.8723	-3.1226	-3.6699	0.4934
-97.4762	-23.6208	-13.1332	-6.0209	-3.4763	0.6093
-97.062	-23.5877	16.2582	-30.4054	-2.947	0.7137
-96.8684	-23.4717	-28.3057	10.4519	-2.5641	0.8722
-96.7948	-23.4994	-0.7104	-24.1396	-2.4393	1.0885
-96.7948	-23.4994	-23.1128	8.5344	-2.3575	1.2082
-97.0155	-23.4165	2.3502	-16.5736	-2.3532	1.2816
-97.0194	-23.4905	-6.8723	-3.1226	-2.28	1.2546
-97.089	-23.3889	3.8354	-12.2867	-2.2413	1.2778
-96.9806	-23.4673	-7.7208	-8.0194	-2.0907	1.2971
-97.1626	-23.3613	-5.6783	8.2813	-2.1208	1.4207
-97.1704	-23.5093	3.8354	-12.2867	-2.1638	1.3241
-97.2826	-23.5049	-12.5041	-1.043	-2.3489	1.355
-97.4685	-23.4728	14.4184	-21.0299	-2.3101	1.3781
-97.5072	-23.496	6.5092	-2.4038	-2.6027	1.4862
-97.6582	-23.5148	-3.2816	-14.494	-2.5295	1.4592
-97.6195	-23.4916	18.5807	-12.5213	-2.4607	1.3588
-97.5885	-23.6164	22.402	-32.6741	-2.5295	1.4592
-97.7356	-23.5612	-44.7139	45.9353	-2.3833	1.4051
-97.8828	-23.5059	-5.6455	22.8128	-2.2671	1.4747
-97.6234	-23.5656	16.4888	-16.959	-2.0347	1.6138
-97.3136	-23.3801	-36.2363	52.8505	-1.6905	1.7491
-97.1626	-23.3613	-12.5041	-1.043	-1.5399	1.7684
-97.0542	-23.4397	26.0153	-37.9441	-1.613	1.7954
-97.1277	-23.4121	-12.0685	4.4562	-1.5786	1.7452
-97.2091	-23.5325	3.8354	-12.2867	-2.0218	1.8339
-97.5033	-23.422	16.4888	-16.959	-2.1079	1.6408
-97.4685	-23.4728	-6.8723	-3.1226	-2.2197	1.6446
-97.2826	-23.5049	11.7055	-9.9825	-2.1035	1.7142
-97.4297	-23.4496	-5.6455	22.8128	-2.0648	1.7373
-97.4724	-23.5468	-33.1577	41.6681	-1.9529	1.7335
-97.5807	-23.4684	13.3845	-4.9425	-2.0218	1.8339
-97.6621	-23.5888	23.3127	-40.6945	-2.2111	1.7914
-97.8479	-23.5567	-3.2816	-14.494	-2.4004	1.7488
-97.9254	-23.6031	-9.7576	-16.6007	-2.409	1.6021
-98.0028	-23.6495	-19.0302	27.7552	-2.7059	1.6367
-98.0803	-23.6959	16.4888	-16.959	-2.6715	1.5865
-98.1577	-23.7423	9.9792	-14.5553	-2.8953	1.5942
-98.27	-23.7378	0.8312	5.8776	-2.9684	1.6212
-98.3784	-23.6594	-38.9573	20.5699	-3.0372	1.7216
-98.0028	-23.6495	-13.887	-10.5779	-2.5941	1.6329
-97.515	-23.644	9.9792	-14.5553	-2.4305	1.8724
-97.3252	-23.602	-23.3784	14.8172	-2.0304	1.6872
-97.4724	-23.5468	27.8032	-25.9723	-2.2885	1.745
-97.5924	-23.6904	12.4041	-24.7841	-2.4391	1.7256
-97.7434	-23.7092	8.3153	-31.4082	-2.7704	1.8105
-97.7047	-23.686	-17.7003	6.5358	-2.7704	1.8105
-97.7395	-23.6352	-12.0685	4.4562	-2.5941	1.6329
-97.7434	-23.7092	-24.0439	21.9225	-2.5941	1.6329
-97.8557	-23.7047	-6.1441	2.2686	-2.9598	1.7679
-97.8557	-23.7047	11.7055	-9.9825	-2.9684	1.6212
-98.0067	-23.7235	-24.0439	21.9225	-3.1233	1.5285
-98.0454	-23.7467	-18.8606	-8.7414	-3.2008	1.4821
-98.0454	-23.7467	-17.7003	6.5358	-3.2395	1.4589
-98.0454	-23.7467	-12.0685	4.4562	-3.3815	1.5863
-98.1964	-23.7655	-0.9479	-5.3102	-3.3514	1.4627
-98.239	-23.8626	-23.1095	2.8732	-3.6138	1.4472
-98.2313	-23.7147	-33.9838	18.7333	-3.6783	1.621
-97.7047	-23.686	39.2467	-34.6959	-3.1577	1.5787
-97.5111	-23.57	-5.6783	8.2813	-3.0071	1.598
-97.5498	-23.5932	-6.8723	-3.1226	-2.934	1.571
-97.5537	-23.6672	23.364	-19.4977	-3.0846	1.5517
-97.7047	-23.686	-0.9479	-5.3102	-3.0932	1.4049
-97.8557	-23.7047	39.2467	-34.6959	-3.3858	1.5129
-97.7473	-23.7831	18.5807	-12.5213	-3.2438	1.3856
